promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
   4931  0.18800E+01  0.38310E-03  0.18182E+06  0.95585E-26  0.15592E+04  0.00000E+00  0.85611E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.19121E-21 -0.18387E+00  0.69894E+04  0.18011E+01  0.45054E-02  0.16503E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   4958  0.18900E+01  0.38302E-03  0.17827E+06  0.96165E-26  0.15501E+04  0.00000E+00  0.85190E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.24953E-20 -0.18303E+00  0.69564E+04  0.18009E+01  0.44972E-02  0.16576E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   4985  0.19000E+01  0.38293E-03  0.17477E+06  0.96863E-26  0.15409E+04  0.00000E+00  0.84775E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.21460E-20 -0.18217E+00  0.69240E+04  0.18007E+01  0.44890E-02  0.16650E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5012  0.19100E+01  0.38284E-03  0.17134E+06  0.97253E-26  0.15318E+04  0.00000E+00  0.84365E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.72853E-20 -0.18129E+00  0.68922E+04  0.18005E+01  0.44808E-02  0.16723E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5039  0.19200E+01  0.38273E-03  0.16795E+06  0.97305E-26  0.15227E+04  0.00000E+00  0.83961E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.48772E-21 -0.18039E+00  0.68609E+04  0.18001E+01  0.44727E-02  0.16796E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5066  0.19300E+01  0.38260E-03  0.16463E+06  0.96912E-26  0.15136E+04  0.00000E+00  0.83563E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.55916E-20 -0.17946E+00  0.68302E+04  0.17996E+01  0.44647E-02  0.16869E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5093  0.19400E+01  0.38247E-03  0.16135E+06  0.96035E-26  0.15046E+04  0.00000E+00  0.83171E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.26262E-20 -0.17851E+00  0.68000E+04  0.17990E+01  0.44567E-02  0.16941E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5120  0.19500E+01  0.38234E-03  0.15813E+06  0.95049E-26  0.14956E+04  0.00000E+00  0.82786E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.22784E-20 -0.17754E+00  0.67705E+04  0.17985E+01  0.44487E-02  0.17014E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5147  0.19600E+01  0.38221E-03  0.15496E+06  0.94040E-26  0.14866E+04  0.00000E+00  0.82406E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.44775E-20 -0.17655E+00  0.67416E+04  0.17979E+01  0.44408E-02  0.17086E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5174  0.19700E+01  0.38207E-03  0.15184E+06  0.93170E-26  0.14776E+04  0.00000E+00  0.82034E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.37861E-20 -0.17553E+00  0.67132E+04  0.17973E+01  0.44330E-02  0.17159E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5201  0.19800E+01  0.38192E-03  0.14877E+06  0.92470E-26  0.14687E+04  0.00000E+00  0.81667E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.12458E-20 -0.17449E+00  0.66855E+04  0.17966E+01  0.44252E-02  0.17231E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5228  0.19900E+01  0.38177E-03  0.14575E+06  0.92223E-26  0.14598E+04  0.00000E+00  0.81308E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.36743E-20 -0.17343E+00  0.66584E+04  0.17960E+01  0.44174E-02  0.17303E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5255  0.20000E+01  0.38162E-03  0.14278E+06  0.92342E-26  0.14510E+04  0.00000E+00  0.80955E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.12665E-19 -0.17235E+00  0.66320E+04  0.17953E+01  0.44097E-02  0.17375E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5282  0.20100E+01  0.38147E-03  0.13986E+06  0.93088E-26  0.14422E+04  0.00000E+00  0.80608E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.18649E-21 -0.17124E+00  0.66061E+04  0.17946E+01  0.44021E-02  0.17447E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5309  0.20200E+01  0.38132E-03  0.13699E+06  0.94657E-26  0.14335E+04  0.00000E+00  0.80269E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.10740E-19 -0.17011E+00  0.65809E+04  0.17939E+01  0.43944E-02  0.17519E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5336  0.20300E+01  0.38116E-03  0.13416E+06  0.97319E-26  0.14248E+04  0.00000E+00  0.79936E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.35158E-21 -0.16896E+00  0.65562E+04  0.17931E+01  0.43868E-02  0.17590E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5363  0.20400E+01  0.38100E-03  0.13139E+06  0.10062E-25  0.14162E+04  0.00000E+00  0.79609E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.88737E-20 -0.16779E+00  0.65322E+04  0.17923E+01  0.43793E-02  0.17662E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5390  0.20500E+01  0.38084E-03  0.12865E+06  0.10463E-25  0.14076E+04  0.00000E+00  0.79290E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.52451E-20 -0.16659E+00  0.65088E+04  0.17915E+01  0.43718E-02  0.17733E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5417  0.20600E+01  0.38069E-03  0.12596E+06  0.10918E-25  0.13991E+04  0.00000E+00  0.78977E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.46948E-20 -0.16538E+00  0.64860E+04  0.17907E+01  0.43643E-02  0.17804E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5444  0.20700E+01  0.38052E-03  0.12332E+06  0.11382E-25  0.13907E+04  0.00000E+00  0.78670E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.77793E-21 -0.16414E+00  0.64638E+04  0.17898E+01  0.43569E-02  0.17875E+00  0.73333E+00  0.16667E+00  0.10000E+00   165   150   360
   5471  0.20800E+01  0.38132E-03  0.12072E+06  0.11816E-25  0.13824E+04  0.00000E+00  0.78370E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.26708E-20 -0.16287E+00  0.64421E+04  0.17889E+01  0.43495E-02  0.17946E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5498  0.20900E+01  0.38122E-03  0.11816E+06  0.12237E-25  0.13741E+04  0.00000E+00  0.78077E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.25123E-20 -0.16159E+00  0.64211E+04  0.17880E+01  0.43422E-02  0.18017E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5525  0.21000E+01  0.38113E-03  0.11565E+06  0.12635E-25  0.13660E+04  0.00000E+00  0.77791E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.13275E-19 -0.16028E+00  0.64006E+04  0.17871E+01  0.43349E-02  0.18087E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5552  0.21100E+01  0.38103E-03  0.11318E+06  0.13032E-25  0.13579E+04  0.00000E+00  0.77511E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.74866E-20 -0.15896E+00  0.63807E+04  0.17862E+01  0.43278E-02  0.18158E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5579  0.21200E+01  0.38095E-03  0.11075E+06  0.13392E-25  0.13499E+04  0.00000E+00  0.77237E+04  0.12530E+02  0.12530E+02  0.00000E+00  0.36357E-21 -0.15761E+00  0.63613E+04  0.17853E+01  0.43207E-02  0.18229E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5606  0.21300E+01  0.38086E-03  0.10836E+06  0.13688E-25  0.13419E+04  0.00000E+00  0.76970E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.12302E-19 -0.15623E+00  0.63425E+04  0.17844E+01  0.43137E-02  0.18299E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5633  0.21400E+01  0.38077E-03  0.10601E+06  0.13940E-25  0.13341E+04  0.00000E+00  0.76709E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.31706E-19 -0.15484E+00  0.63243E+04  0.17834E+01  0.43068E-02  0.18370E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5660  0.21500E+01  0.38069E-03  0.10370E+06  0.14166E-25  0.13263E+04  0.00000E+00  0.76455E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.50852E-19 -0.15343E+00  0.63066E+04  0.17825E+01  0.42999E-02  0.18440E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5687  0.21600E+01  0.38060E-03  0.10142E+06  0.14335E-25  0.13187E+04  0.00000E+00  0.76207E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.72473E-19 -0.15199E+00  0.62894E+04  0.17816E+01  0.42930E-02  0.18510E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   5714  0.21700E+01  0.38051E-03  0.99191E+05  0.14486E-25  0.13112E+04  0.00000E+00  0.75965E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.94771E-19 -0.15054E+00  0.62728E+04  0.17806E+01  0.42860E-02  0.18579E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5741  0.21800E+01  0.38042E-03  0.96996E+05  0.14632E-25  0.13037E+04  0.00000E+00  0.75730E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.12512E-18 -0.14906E+00  0.62567E+04  0.17796E+01  0.42789E-02  0.18648E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5768  0.21900E+01  0.38033E-03  0.94839E+05  0.14654E-25  0.12964E+04  0.00000E+00  0.75501E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.18591E-18 -0.14756E+00  0.62412E+04  0.17786E+01  0.42720E-02  0.18716E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5795  0.22000E+01  0.38020E-03  0.92719E+05  0.14581E-25  0.12892E+04  0.00000E+00  0.75278E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.24340E-18 -0.14603E+00  0.62261E+04  0.17776E+01  0.42651E-02  0.18785E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5822  0.22100E+01  0.38006E-03  0.90636E+05  0.14445E-25  0.12821E+04  0.00000E+00  0.75062E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.31901E-18 -0.14448E+00  0.62116E+04  0.17767E+01  0.42584E-02  0.18854E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5849  0.22200E+01  0.37992E-03  0.88588E+05  0.14258E-25  0.12751E+04  0.00000E+00  0.74852E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.35788E-18 -0.14291E+00  0.61976E+04  0.17757E+01  0.42519E-02  0.18923E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5876  0.22300E+01  0.37976E-03  0.86575E+05  0.14065E-25  0.12683E+04  0.00000E+00  0.74648E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.40802E-18 -0.14132E+00  0.61840E+04  0.17748E+01  0.42456E-02  0.18993E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5903  0.22400E+01  0.37961E-03  0.84597E+05  0.13884E-25  0.12615E+04  0.00000E+00  0.74450E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.43020E-18 -0.13971E+00  0.61709E+04  0.17738E+01  0.42394E-02  0.19062E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5930  0.22500E+01  0.37946E-03  0.82653E+05  0.13719E-25  0.12549E+04  0.00000E+00  0.74257E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.43865E-18 -0.13808E+00  0.61584E+04  0.17729E+01  0.42334E-02  0.19132E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5957  0.22600E+01  0.37930E-03  0.80742E+05  0.13565E-25  0.12483E+04  0.00000E+00  0.74071E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.46031E-18 -0.13642E+00  0.61462E+04  0.17719E+01  0.42276E-02  0.19202E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   5984  0.22700E+01  0.37913E-03  0.78863E+05  0.13439E-25  0.12419E+04  0.00000E+00  0.73890E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.45754E-18 -0.13475E+00  0.61346E+04  0.17710E+01  0.42221E-02  0.19273E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6011  0.22800E+01  0.37896E-03  0.77016E+05  0.13353E-25  0.12355E+04  0.00000E+00  0.73714E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.48331E-18 -0.13305E+00  0.61234E+04  0.17701E+01  0.42169E-02  0.19344E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6038  0.22900E+01  0.37951E-03  0.75200E+05  0.13276E-25  0.12293E+04  0.00000E+00  0.73544E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.47887E-18 -0.13133E+00  0.61126E+04  0.17691E+01  0.42124E-02  0.19417E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6065  0.23000E+01  0.37943E-03  0.73413E+05  0.13205E-25  0.12230E+04  0.00000E+00  0.73378E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.47635E-18 -0.12960E+00  0.61022E+04  0.17682E+01  0.42087E-02  0.19493E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6092  0.23100E+01  0.37935E-03  0.71655E+05  0.13161E-25  0.12169E+04  0.00000E+00  0.73217E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.45344E-18 -0.12783E+00  0.60923E+04  0.17672E+01  0.42060E-02  0.19571E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6119  0.23200E+01  0.37926E-03  0.69925E+05  0.13167E-25  0.12107E+04  0.00000E+00  0.73060E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.44282E-18 -0.12605E+00  0.60828E+04  0.17663E+01  0.42048E-02  0.19653E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6146  0.23300E+01  0.37917E-03  0.68219E+05  0.13201E-25  0.12045E+04  0.00000E+00  0.72907E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.46642E-18 -0.12425E+00  0.60737E+04  0.17653E+01  0.42056E-02  0.19740E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6173  0.23400E+01  0.37907E-03  0.66537E+05  0.13222E-25  0.11981E+04  0.00000E+00  0.72755E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.47078E-18 -0.12242E+00  0.60649E+04  0.17644E+01  0.42089E-02  0.19834E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6200  0.23500E+01  0.37898E-03  0.64876E+05  0.13215E-25  0.11916E+04  0.00000E+00  0.72606E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.47062E-18 -0.12058E+00  0.60564E+04  0.17635E+01  0.42152E-02  0.19937E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6227  0.23600E+01  0.37889E-03  0.63233E+05  0.13203E-25  0.11848E+04  0.00000E+00  0.72456E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.50700E-18 -0.11871E+00  0.60483E+04  0.17626E+01  0.42256E-02  0.20050E+00  0.80000E+00  0.13333E+00  0.66667E-01   180   120   240
   6254  0.23700E+01  0.37879E-03  0.61605E+05  0.13206E-25  0.11776E+04  0.00000E+00  0.72305E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.47687E-18 -0.11682E+00  0.60404E+04  0.17617E+01  0.42410E-02  0.20177E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6281  0.23800E+01  0.37867E-03  0.59987E+05  0.13235E-25  0.11699E+04  0.00000E+00  0.72151E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.49092E-18 -0.11490E+00  0.60327E+04  0.17608E+01  0.42612E-02  0.20318E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6308  0.23900E+01  0.37851E-03  0.58377E+05  0.13166E-25  0.11614E+04  0.00000E+00  0.71992E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.53126E-18 -0.11297E+00  0.60252E+04  0.17598E+01  0.42863E-02  0.20470E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6335  0.24000E+01  0.37832E-03  0.56772E+05  0.13046E-25  0.11522E+04  0.00000E+00  0.71826E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.55782E-18 -0.11101E+00  0.60179E+04  0.17589E+01  0.43149E-02  0.20630E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6362  0.24100E+01  0.37812E-03  0.55170E+05  0.12921E-25  0.11421E+04  0.00000E+00  0.71653E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.54110E-18 -0.10903E+00  0.60107E+04  0.17581E+01  0.43456E-02  0.20796E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6389  0.24200E+01  0.37789E-03  0.53569E+05  0.12805E-25  0.11310E+04  0.00000E+00  0.71471E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.60933E-18 -0.10703E+00  0.60035E+04  0.17571E+01  0.43807E-02  0.20972E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6416  0.24300E+01  0.37764E-03  0.51967E+05  0.12681E-25  0.11189E+04  0.00000E+00  0.71279E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.58363E-18 -0.10501E+00  0.59965E+04  0.17562E+01  0.44212E-02  0.21160E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6443  0.24400E+01  0.37737E-03  0.50362E+05  0.12570E-25  0.11055E+04  0.00000E+00  0.71076E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.63902E-18 -0.10296E+00  0.59895E+04  0.17553E+01  0.44666E-02  0.21355E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6470  0.24500E+01  0.37710E-03  0.48752E+05  0.12544E-25  0.10909E+04  0.00000E+00  0.70860E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.64037E-18 -0.10089E+00  0.59826E+04  0.17544E+01  0.45158E-02  0.21557E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6497  0.24600E+01  0.37682E-03  0.47138E+05  0.12449E-25  0.10750E+04  0.00000E+00  0.70631E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.67208E-18 -0.98799E-01  0.59756E+04  0.17535E+01  0.45672E-02  0.21760E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6524  0.24700E+01  0.37654E-03  0.45518E+05  0.12310E-25  0.10576E+04  0.00000E+00  0.70388E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.66411E-18 -0.96684E-01  0.59687E+04  0.17526E+01  0.46201E-02  0.21965E+00  0.80000E+00  0.10000E+00  0.10000E+00   180    90   360
   6551  0.24800E+01  0.37731E-03  0.43893E+05  0.12165E-25  0.10388E+04  0.00000E+00  0.70131E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.62698E-18 -0.94546E-01  0.59617E+04  0.17517E+01  0.46742E-02  0.22169E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6578  0.24900E+01  0.37716E-03  0.42264E+05  0.11978E-25  0.10186E+04  0.00000E+00  0.69859E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.67294E-18 -0.92384E-01  0.59548E+04  0.17508E+01  0.47297E-02  0.22373E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6605  0.25000E+01  0.37700E-03  0.40631E+05  0.11824E-25  0.99702E+03  0.00000E+00  0.69574E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.68101E-18 -0.90201E-01  0.59478E+04  0.17499E+01  0.47869E-02  0.22576E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6632  0.25100E+01  0.37684E-03  0.38995E+05  0.11667E-25  0.97397E+03  0.00000E+00  0.69273E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.67245E-18 -0.87997E-01  0.59408E+04  0.17491E+01  0.48460E-02  0.22778E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6659  0.25200E+01  0.37669E-03  0.37357E+05  0.11476E-25  0.94947E+03  0.00000E+00  0.68959E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.69313E-18 -0.85769E-01  0.59339E+04  0.17482E+01  0.49070E-02  0.22981E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6686  0.25300E+01  0.37650E-03  0.35717E+05  0.11378E-25  0.92352E+03  0.00000E+00  0.68629E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.68874E-18 -0.83520E-01  0.59269E+04  0.17473E+01  0.49701E-02  0.23183E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6713  0.25400E+01  0.37629E-03  0.34076E+05  0.11469E-25  0.89611E+03  0.00000E+00  0.68285E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.69544E-18 -0.81249E-01  0.59199E+04  0.17465E+01  0.50358E-02  0.23384E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6740  0.25500E+01  0.37607E-03  0.32435E+05  0.11172E-25  0.86728E+03  0.00000E+00  0.67927E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.78285E-18 -0.78954E-01  0.59129E+04  0.17456E+01  0.51043E-02  0.23583E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6767  0.25600E+01  0.37584E-03  0.30795E+05  0.10682E-25  0.83704E+03  0.00000E+00  0.67555E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.75544E-18 -0.76640E-01  0.59059E+04  0.17448E+01  0.51760E-02  0.23781E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6794  0.25700E+01  0.37558E-03  0.29159E+05  0.10144E-25  0.80543E+03  0.00000E+00  0.67168E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.83127E-18 -0.74303E-01  0.58989E+04  0.17439E+01  0.52514E-02  0.23976E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6821  0.25800E+01  0.37532E-03  0.27527E+05  0.96293E-26  0.77248E+03  0.00000E+00  0.66769E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.86662E-18 -0.71944E-01  0.58919E+04  0.17431E+01  0.53311E-02  0.24171E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6848  0.25900E+01  0.37505E-03  0.25901E+05  0.91725E-26  0.73823E+03  0.00000E+00  0.66356E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.83293E-18 -0.69564E-01  0.58849E+04  0.17422E+01  0.54155E-02  0.24364E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6875  0.26000E+01  0.37477E-03  0.24283E+05  0.87456E-26  0.70273E+03  0.00000E+00  0.65931E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.86127E-18 -0.67160E-01  0.58779E+04  0.17414E+01  0.55049E-02  0.24556E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6902  0.26100E+01  0.37450E-03  0.22675E+05  0.83323E-26  0.66603E+03  0.00000E+00  0.65494E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.91410E-18 -0.64737E-01  0.58709E+04  0.17405E+01  0.55999E-02  0.24745E+00  0.86667E+00  0.33333E-01  0.10000E+00   195    30   360
   6929  0.26200E+01  0.37515E-03  0.21078E+05  0.79679E-26  0.62822E+03  0.00000E+00  0.65047E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.90923E-18 -0.62290E-01  0.58639E+04  0.17397E+01  0.57021E-02  0.24931E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6956  0.26300E+01  0.37499E-03  0.19497E+05  0.76482E-26  0.58940E+03  0.00000E+00  0.64589E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.98345E-18 -0.59822E-01  0.58570E+04  0.17389E+01  0.58147E-02  0.25116E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   6983  0.26400E+01  0.37484E-03  0.17933E+05  0.74025E-26  0.54968E+03  0.00000E+00  0.64123E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.10535E-17 -0.57332E-01  0.58501E+04  0.17380E+01  0.59425E-02  0.25300E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7010  0.26500E+01  0.37469E-03  0.16390E+05  0.72237E-26  0.50917E+03  0.00000E+00  0.63649E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.11064E-17 -0.54821E-01  0.58432E+04  0.17372E+01  0.60918E-02  0.25486E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7037  0.26600E+01  0.37454E-03  0.14874E+05  0.70599E-26  0.46803E+03  0.00000E+00  0.63169E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.12688E-17 -0.52287E-01  0.58363E+04  0.17364E+01  0.62721E-02  0.25676E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7064  0.26700E+01  0.37435E-03  0.13390E+05  0.69154E-26  0.42645E+03  0.00000E+00  0.62684E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.19898E-17 -0.49733E-01  0.58294E+04  0.17356E+01  0.64994E-02  0.25871E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7091  0.26800E+01  0.37414E-03  0.11947E+05  0.68454E-26  0.38474E+03  0.00000E+00  0.62198E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.32353E-17 -0.47156E-01  0.58225E+04  0.17348E+01  0.67957E-02  0.26073E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7118  0.26900E+01  0.37391E-03  0.10556E+05  0.68912E-26  0.34333E+03  0.00000E+00  0.61714E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.43952E-17 -0.44558E-01  0.58155E+04  0.17340E+01  0.71856E-02  0.26279E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7145  0.27000E+01  0.37366E-03  0.92339E+04  0.70517E-26  0.30278E+03  0.00000E+00  0.61238E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.48914E-17 -0.41938E-01  0.58085E+04  0.17333E+01  0.77004E-02  0.26483E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7172  0.27100E+01  0.37340E-03  0.79951E+04  0.72763E-26  0.26379E+03  0.00000E+00  0.60778E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.52312E-17 -0.39296E-01  0.58014E+04  0.17326E+01  0.83910E-02  0.26684E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
   7199  0.27200E+01  0.37313E-03  0.68576E+04  0.75730E-26  0.22712E+03  0.00000E+00  0.60340E+04  0.12530E+02  0.12530E+02  0.00000E+00 -0.55043E-17 -0.36633E-01  0.57944E+04  0.17318E+01  0.93412E-02  0.26885E+00  0.86667E+00  0.66667E-01  0.66667E-01   195    60   240
