promRT_mhd23
it   t   dt    rho m1 m2 m3 e b1 b2 b3 psi tr d1 d2 d3 d4      c1 c2 c3 n1 n2 n3
   1459  0.56000E+00  0.38477E-03  0.23026E+07  0.80383E+03  0.28713E+04  0.00000E+00  0.35174E+05  0.12639E+02  0.12602E+02  0.00000E+00 -0.10131E-04  0.32725E+00  0.31486E+05  0.18002E+01  0.28563E-02  0.16738E+00  0.82222E+00  0.77778E-01  0.10000E+00   185    70   360
   1485  0.57000E+00  0.38477E-03  0.23109E+07  0.82619E+03  0.28942E+04  0.00000E+00  0.35257E+05  0.12644E+02  0.12606E+02  0.00000E+00 -0.10407E-04  0.34113E+00  0.31524E+05  0.18001E+01  0.28092E-02  0.16738E+00  0.82222E+00  0.77778E-01  0.10000E+00   185    70   360
   1511  0.58000E+00  0.38477E-03  0.23191E+07  0.84864E+03  0.29162E+04  0.00000E+00  0.35338E+05  0.12649E+02  0.12609E+02  0.00000E+00 -0.10730E-04  0.35515E+00  0.31561E+05  0.18001E+01  0.28404E-02  0.16738E+00  0.82222E+00  0.77778E-01  0.10000E+00   185    70   360
   1537  0.59000E+00  0.38477E-03  0.23273E+07  0.87117E+03  0.29373E+04  0.00000E+00  0.35419E+05  0.12654E+02  0.12612E+02  0.00000E+00 -0.11030E-04  0.36930E+00  0.31598E+05  0.18001E+01  0.28000E-02  0.16738E+00  0.82222E+00  0.75556E-01  0.10222E+00   185    68   368
   1563  0.60000E+00  0.38477E-03  0.23355E+07  0.89377E+03  0.29577E+04  0.00000E+00  0.35498E+05  0.12660E+02  0.12616E+02  0.00000E+00 -0.11275E-04  0.38360E+00  0.31634E+05  0.18001E+01  0.27719E-02  0.16738E+00  0.82222E+00  0.73333E-01  0.10444E+00   185    66   376
   1589  0.61000E+00  0.38478E-03  0.23437E+07  0.91644E+03  0.29771E+04  0.00000E+00  0.35576E+05  0.12665E+02  0.12619E+02  0.00000E+00 -0.11548E-04  0.39802E+00  0.31670E+05  0.18002E+01  0.27413E-02  0.16738E+00  0.82222E+00  0.73333E-01  0.10444E+00   185    66   376
   1615  0.62000E+00  0.38478E-03  0.23519E+07  0.93919E+03  0.29960E+04  0.00000E+00  0.35653E+05  0.12671E+02  0.12623E+02  0.00000E+00 -0.11864E-04  0.41259E+00  0.31706E+05  0.18002E+01  0.27111E-02  0.16738E+00  0.82222E+00  0.73333E-01  0.10444E+00   185    66   376
   1641  0.63000E+00  0.38478E-03  0.23601E+07  0.96202E+03  0.30141E+04  0.00000E+00  0.35729E+05  0.12677E+02  0.12627E+02  0.00000E+00 -0.12169E-04  0.42728E+00  0.31741E+05  0.18002E+01  0.27444E-02  0.16737E+00  0.82222E+00  0.73333E-01  0.10444E+00   185    66   376
   1667  0.64000E+00  0.38479E-03  0.23683E+07  0.98491E+03  0.30315E+04  0.00000E+00  0.35804E+05  0.12683E+02  0.12630E+02  0.00000E+00 -0.12553E-04  0.44211E+00  0.31775E+05  0.18003E+01  0.26896E-02  0.16737E+00  0.82222E+00  0.73333E-01  0.10444E+00   185    66   376
   1693  0.65000E+00  0.38479E-03  0.23765E+07  0.10079E+04  0.30482E+04  0.00000E+00  0.35878E+05  0.12689E+02  0.12634E+02  0.00000E+00 -0.12951E-04  0.45707E+00  0.31810E+05  0.18003E+01  0.27027E-02  0.16737E+00  0.82222E+00  0.73333E-01  0.10444E+00   185    66   376
   1719  0.66000E+00  0.38479E-03  0.23846E+07  0.10309E+04  0.30640E+04  0.00000E+00  0.35951E+05  0.12695E+02  0.12638E+02  0.00000E+00 -0.13325E-04  0.47215E+00  0.31844E+05  0.18003E+01  0.26456E-02  0.16737E+00  0.82222E+00  0.71111E-01  0.10667E+00   185    64   384
   1745  0.67000E+00  0.38479E-03  0.23928E+07  0.10540E+04  0.30791E+04  0.00000E+00  0.36023E+05  0.12701E+02  0.12642E+02  0.00000E+00 -0.13655E-04  0.48736E+00  0.31878E+05  0.18003E+01  0.26489E-02  0.16737E+00  0.82222E+00  0.71111E-01  0.10667E+00   185    64   384
   1771  0.68000E+00  0.38478E-03  0.24010E+07  0.10772E+04  0.30932E+04  0.00000E+00  0.36094E+05  0.12708E+02  0.12647E+02  0.00000E+00 -0.14060E-04  0.50269E+00  0.31911E+05  0.18003E+01  0.26392E-02  0.16736E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1797  0.69000E+00  0.38478E-03  0.24091E+07  0.11005E+04  0.31064E+04  0.00000E+00  0.36165E+05  0.12715E+02  0.12651E+02  0.00000E+00 -0.14509E-04  0.51813E+00  0.31945E+05  0.18003E+01  0.26014E-02  0.16736E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1823  0.70000E+00  0.38478E-03  0.24172E+07  0.11238E+04  0.31189E+04  0.00000E+00  0.36234E+05  0.12722E+02  0.12655E+02  0.00000E+00 -0.14906E-04  0.53370E+00  0.31978E+05  0.18003E+01  0.26074E-02  0.16736E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1849  0.71000E+00  0.38478E-03  0.24254E+07  0.11473E+04  0.31308E+04  0.00000E+00  0.36302E+05  0.12729E+02  0.12660E+02  0.00000E+00 -0.15187E-04  0.54937E+00  0.32011E+05  0.18002E+01  0.25693E-02  0.16736E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1875  0.72000E+00  0.38478E-03  0.24335E+07  0.11708E+04  0.31420E+04  0.00000E+00  0.36370E+05  0.12736E+02  0.12664E+02  0.00000E+00 -0.15496E-04  0.56515E+00  0.32044E+05  0.18002E+01  0.25838E-02  0.16736E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1901  0.73000E+00  0.38478E-03  0.24416E+07  0.11945E+04  0.31527E+04  0.00000E+00  0.36436E+05  0.12743E+02  0.12669E+02  0.00000E+00 -0.15857E-04  0.58104E+00  0.32076E+05  0.18002E+01  0.25451E-02  0.16736E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1927  0.74000E+00  0.38478E-03  0.24497E+07  0.12182E+04  0.31629E+04  0.00000E+00  0.36502E+05  0.12751E+02  0.12674E+02  0.00000E+00 -0.16186E-04  0.59703E+00  0.32108E+05  0.18002E+01  0.25457E-02  0.17677E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1953  0.75000E+00  0.38478E-03  0.24578E+07  0.12420E+04  0.31727E+04  0.00000E+00  0.36567E+05  0.12758E+02  0.12678E+02  0.00000E+00 -0.16426E-04  0.61311E+00  0.32140E+05  0.18002E+01  0.25404E-02  0.19245E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   1979  0.76000E+00  0.38478E-03  0.24659E+07  0.12660E+04  0.31824E+04  0.00000E+00  0.36632E+05  0.12766E+02  0.12683E+02  0.00000E+00 -0.16703E-04  0.62929E+00  0.32170E+05  0.18003E+01  0.25215E-02  0.21634E+00  0.82222E+00  0.68889E-01  0.10889E+00   185    62   392
   2005  0.77000E+00  0.38478E-03  0.24740E+07  0.12900E+04  0.31919E+04  0.00000E+00  0.36695E+05  0.12774E+02  0.12688E+02  0.00000E+00 -0.17009E-04  0.64556E+00  0.32200E+05  0.18003E+01  0.25161E-02  0.26634E+00  0.80444E+00  0.82222E-01  0.11333E+00   181    74   408
   2032  0.78000E+00  0.37342E-03  0.24821E+07  0.13142E+04  0.32014E+04  0.00000E+00  0.36758E+05  0.12782E+02  0.12694E+02  0.00000E+00 -0.86920E-06  0.66188E+00  0.32230E+05  0.18003E+01  0.24836E-02  0.38167E+00  0.80444E+00  0.80000E-01  0.11556E+00   181    72   416
   2063  0.79000E+00  0.31915E-03  0.24901E+07  0.13386E+04  0.32106E+04  0.00000E+00  0.36821E+05  0.12790E+02  0.12699E+02  0.00000E+00 -0.12109E-05  0.67813E+00  0.32259E+05  0.20161E+01  0.25004E-02  0.42072E+00  0.80444E+00  0.77778E-01  0.11778E+00   181    70   424
   2095  0.80000E+00  0.31843E-03  0.24982E+07  0.13631E+04  0.32193E+04  0.00000E+00  0.36882E+05  0.12799E+02  0.12705E+02  0.00000E+00 -0.10523E-04  0.69432E+00  0.32287E+05  0.20013E+01  0.24792E-02  0.41132E+00  0.79111E+00  0.86667E-01  0.12222E+00   178    78   440
   2127  0.81000E+00  0.32191E-03  0.25062E+07  0.13876E+04  0.32276E+04  0.00000E+00  0.36943E+05  0.12808E+02  0.12711E+02  0.00000E+00 -0.66393E-05  0.71053E+00  0.32315E+05  0.19792E+01  0.24658E-02  0.39649E+00  0.78222E+00  0.91111E-01  0.12667E+00   176    82   456
   2158  0.82000E+00  0.32559E-03  0.25142E+07  0.14121E+04  0.32353E+04  0.00000E+00  0.37003E+05  0.12819E+02  0.12718E+02  0.00000E+00 -0.21695E-04  0.72677E+00  0.32343E+05  0.19613E+01  0.24778E-02  0.37838E+00  0.78222E+00  0.88889E-01  0.12889E+00   176    80   464
   2189  0.83000E+00  0.32894E-03  0.25222E+07  0.14367E+04  0.32424E+04  0.00000E+00  0.37062E+05  0.12831E+02  0.12725E+02  0.00000E+00 -0.13962E-04  0.74305E+00  0.32370E+05  0.19479E+01  0.24512E-02  0.37077E+00  0.76889E+00  0.97778E-01  0.13333E+00   173    88   480
   2220  0.84000E+00  0.33215E-03  0.25302E+07  0.14613E+04  0.32489E+04  0.00000E+00  0.37121E+05  0.12844E+02  0.12732E+02  0.00000E+00 -0.66546E-05  0.75937E+00  0.32398E+05  0.19374E+01  0.24574E-02  0.36344E+00  0.76000E+00  0.10444E+00  0.13556E+00   171    94   488
   2250  0.85000E+00  0.33494E-03  0.25382E+07  0.14859E+04  0.32548E+04  0.00000E+00  0.37180E+05  0.12857E+02  0.12739E+02  0.00000E+00 -0.23710E-04  0.77572E+00  0.32426E+05  0.19286E+01  0.24321E-02  0.35425E+00  0.75111E+00  0.10444E+00  0.14444E+00   169    94   520
   2280  0.86000E+00  0.33753E-03  0.25462E+07  0.15106E+04  0.32602E+04  0.00000E+00  0.37238E+05  0.12871E+02  0.12746E+02  0.00000E+00 -0.18292E-04  0.79210E+00  0.32454E+05  0.19212E+01  0.24211E-02  0.34441E+00  0.74222E+00  0.11333E+00  0.14444E+00   167   102   520
   2310  0.87000E+00  0.33957E-03  0.25542E+07  0.15353E+04  0.32651E+04  0.00000E+00  0.37295E+05  0.12886E+02  0.12754E+02  0.00000E+00 -0.13639E-04  0.80852E+00  0.32482E+05  0.19144E+01  0.24288E-02  0.33620E+00  0.72000E+00  0.12889E+00  0.15111E+00   162   116   544
   2340  0.88000E+00  0.34117E-03  0.25621E+07  0.15601E+04  0.32696E+04  0.00000E+00  0.37352E+05  0.12901E+02  0.12762E+02  0.00000E+00 -0.95750E-05  0.82497E+00  0.32510E+05  0.19087E+01  0.24117E-02  0.32817E+00  0.71111E+00  0.13778E+00  0.15111E+00   160   124   544
   2370  0.89000E+00  0.34290E-03  0.25701E+07  0.15849E+04  0.32735E+04  0.00000E+00  0.37409E+05  0.12917E+02  0.12770E+02  0.00000E+00 -0.64105E-05  0.84144E+00  0.32538E+05  0.19036E+01  0.24204E-02  0.31816E+00  0.69333E+00  0.14667E+00  0.16000E+00   156   132   576
   2400  0.90000E+00  0.34418E-03  0.25781E+07  0.16098E+04  0.32769E+04  0.00000E+00  0.37466E+05  0.12934E+02  0.12778E+02  0.00000E+00 -0.35946E-05  0.85793E+00  0.32566E+05  0.18991E+01  0.24163E-02  0.31140E+00  0.68000E+00  0.15556E+00  0.16444E+00   153   140   592
   2429  0.91000E+00  0.34545E-03  0.25860E+07  0.16347E+04  0.32799E+04  0.00000E+00  0.37522E+05  0.12951E+02  0.12786E+02  0.00000E+00 -0.24723E-04  0.87446E+00  0.32594E+05  0.18951E+01  0.24049E-02  0.30299E+00  0.67111E+00  0.16222E+00  0.16667E+00   151   146   600
   2458  0.92000E+00  0.34644E-03  0.25939E+07  0.16597E+04  0.32826E+04  0.00000E+00  0.37577E+05  0.12968E+02  0.12795E+02  0.00000E+00 -0.22917E-04  0.89100E+00  0.32622E+05  0.18915E+01  0.24093E-02  0.29687E+00  0.64889E+00  0.17778E+00  0.17333E+00   146   160   624
   2487  0.93000E+00  0.34745E-03  0.26019E+07  0.16848E+04  0.32849E+04  0.00000E+00  0.37633E+05  0.12986E+02  0.12804E+02  0.00000E+00 -0.21118E-04  0.90757E+00  0.32650E+05  0.18883E+01  0.23996E-02  0.28944E+00  0.64889E+00  0.18000E+00  0.17111E+00   146   162   616
   2516  0.94000E+00  0.34824E-03  0.26098E+07  0.17099E+04  0.32867E+04  0.00000E+00  0.37688E+05  0.13004E+02  0.12812E+02  0.00000E+00 -0.19586E-04  0.92417E+00  0.32679E+05  0.18854E+01  0.23984E-02  0.28407E+00  0.61778E+00  0.20000E+00  0.18222E+00   139   180   656
   2545  0.95000E+00  0.34898E-03  0.26177E+07  0.17351E+04  0.32881E+04  0.00000E+00  0.37743E+05  0.13022E+02  0.12821E+02  0.00000E+00 -0.18314E-04  0.94078E+00  0.32707E+05  0.18826E+01  0.24037E-02  0.27989E+00  0.63111E+00  0.19556E+00  0.17333E+00   142   176   624
   2574  0.96000E+00  0.34969E-03  0.26256E+07  0.17604E+04  0.32892E+04  0.00000E+00  0.37798E+05  0.13041E+02  0.12831E+02  0.00000E+00 -0.16973E-04  0.95742E+00  0.32736E+05  0.18802E+01  0.24059E-02  0.27647E+00  0.61333E+00  0.20000E+00  0.18667E+00   138   180   672
   2603  0.97000E+00  0.35022E-03  0.26335E+07  0.17856E+04  0.32899E+04  0.00000E+00  0.37853E+05  0.13060E+02  0.12840E+02  0.00000E+00 -0.15895E-04  0.97407E+00  0.32764E+05  0.18778E+01  0.24142E-02  0.27310E+00  0.60444E+00  0.21111E+00  0.18444E+00   136   190   664
   2632  0.98000E+00  0.35078E-03  0.26414E+07  0.18110E+04  0.32903E+04  0.00000E+00  0.37907E+05  0.13079E+02  0.12849E+02  0.00000E+00 -0.14935E-04  0.99074E+00  0.32793E+05  0.18757E+01  0.24228E-02  0.26985E+00  0.59111E+00  0.21333E+00  0.19556E+00   133   192   704
   2661  0.99000E+00  0.35127E-03  0.26493E+07  0.18364E+04  0.32903E+04  0.00000E+00  0.37962E+05  0.13099E+02  0.12859E+02  0.00000E+00 -0.14016E-04  0.10074E+01  0.32822E+05  0.18737E+01  0.24144E-02  0.26681E+00  0.57778E+00  0.23333E+00  0.18889E+00   130   210   680
   2690  0.10000E+01  0.35170E-03  0.26571E+07  0.18618E+04  0.32899E+04  0.00000E+00  0.38016E+05  0.13119E+02  0.12868E+02  0.00000E+00 -0.13173E-04  0.10241E+01  0.32851E+05  0.18718E+01  0.24109E-02  0.26377E+00  0.56889E+00  0.22889E+00  0.20222E+00   128   206   728
   2719  0.10100E+01  0.35213E-03  0.26650E+07  0.18873E+04  0.32891E+04  0.00000E+00  0.38070E+05  0.13139E+02  0.12878E+02  0.00000E+00 -0.12396E-04  0.10409E+01  0.32881E+05  0.18701E+01  0.23994E-02  0.26074E+00  0.55556E+00  0.23778E+00  0.20667E+00   125   214   744
   2748  0.10200E+01  0.35254E-03  0.26728E+07  0.19128E+04  0.32879E+04  0.00000E+00  0.38125E+05  0.13159E+02  0.12888E+02  0.00000E+00 -0.11611E-04  0.10576E+01  0.32911E+05  0.18685E+01  0.23819E-02  0.25781E+00  0.54222E+00  0.24222E+00  0.21556E+00   122   218   776
   2777  0.10300E+01  0.35293E-03  0.26807E+07  0.19384E+04  0.32865E+04  0.00000E+00  0.38179E+05  0.13180E+02  0.12898E+02  0.00000E+00 -0.10851E-04  0.10743E+01  0.32941E+05  0.18669E+01  0.23658E-02  0.25492E+00  0.56000E+00  0.22000E+00  0.22000E+00   126   198   792
   2806  0.10400E+01  0.35331E-03  0.26885E+07  0.19640E+04  0.32847E+04  0.00000E+00  0.38233E+05  0.13200E+02  0.12908E+02  0.00000E+00 -0.10125E-04  0.10911E+01  0.32971E+05  0.18655E+01  0.23489E-02  0.25213E+00  0.56000E+00  0.22222E+00  0.21778E+00   126   200   784
   2835  0.10500E+01  0.35368E-03  0.26963E+07  0.19896E+04  0.32827E+04  0.00000E+00  0.38287E+05  0.13221E+02  0.12918E+02  0.00000E+00 -0.93867E-05  0.11078E+01  0.33001E+05  0.18642E+01  0.23354E-02  0.24927E+00  0.54667E+00  0.23111E+00  0.22222E+00   123   208   800
   2864  0.10600E+01  0.35405E-03  0.27041E+07  0.20153E+04  0.32805E+04  0.00000E+00  0.38341E+05  0.13243E+02  0.12928E+02  0.00000E+00 -0.86176E-05  0.11246E+01  0.33032E+05  0.18927E+01  0.23209E-02  0.24647E+00  0.54222E+00  0.23111E+00  0.22667E+00   122   208   816
   2893  0.10700E+01  0.35438E-03  0.27119E+07  0.20410E+04  0.32781E+04  0.00000E+00  0.38395E+05  0.13264E+02  0.12938E+02  0.00000E+00 -0.78296E-05  0.11413E+01  0.33063E+05  0.18996E+01  0.23087E-02  0.24374E+00  0.51556E+00  0.24667E+00  0.23778E+00   116   222   856
   2922  0.10800E+01  0.35480E-03  0.27197E+07  0.20668E+04  0.32756E+04  0.00000E+00  0.38449E+05  0.13286E+02  0.12949E+02  0.00000E+00 -0.70912E-05  0.11581E+01  0.33094E+05  0.19028E+01  0.22976E-02  0.24098E+00  0.53333E+00  0.23778E+00  0.22889E+00   120   214   824
   2951  0.10900E+01  0.35491E-03  0.27275E+07  0.20926E+04  0.32730E+04  0.00000E+00  0.38503E+05  0.13308E+02  0.12960E+02  0.00000E+00 -0.65260E-05  0.11748E+01  0.33125E+05  0.19044E+01  0.22852E-02  0.23827E+00  0.51111E+00  0.24889E+00  0.24000E+00   115   224   864
   2980  0.11000E+01  0.35523E-03  0.27353E+07  0.21185E+04  0.32702E+04  0.00000E+00  0.38558E+05  0.13329E+02  0.12971E+02  0.00000E+00 -0.59505E-05  0.11915E+01  0.33156E+05  0.19053E+01  0.22750E-02  0.23559E+00  0.50667E+00  0.25556E+00  0.23778E+00   114   230   856
   3009  0.11100E+01  0.35548E-03  0.27430E+07  0.21444E+04  0.32673E+04  0.00000E+00  0.38612E+05  0.13351E+02  0.12982E+02  0.00000E+00 -0.55132E-05  0.12082E+01  0.33187E+05  0.19055E+01  0.22648E-02  0.23291E+00  0.49778E+00  0.25333E+00  0.24889E+00   112   228   896
   3038  0.11200E+01  0.35565E-03  0.27508E+07  0.21703E+04  0.32644E+04  0.00000E+00  0.38667E+05  0.13372E+02  0.12993E+02  0.00000E+00 -0.49306E-05  0.12248E+01  0.33219E+05  0.19055E+01  0.22524E-02  0.23018E+00  0.48889E+00  0.27111E+00  0.24000E+00   110   244   864
   3067  0.11300E+01  0.35600E-03  0.27585E+07  0.21963E+04  0.32615E+04  0.00000E+00  0.38721E+05  0.13393E+02  0.13005E+02  0.00000E+00 -0.45039E-05  0.12414E+01  0.33250E+05  0.19052E+01  0.22418E-02  0.22760E+00  0.46222E+00  0.28889E+00  0.24889E+00   104   260   896
   3096  0.11400E+01  0.35613E-03  0.27662E+07  0.22224E+04  0.32585E+04  0.00000E+00  0.38776E+05  0.13414E+02  0.13016E+02  0.00000E+00 -0.39082E-05  0.12580E+01  0.33282E+05  0.19046E+01  0.22313E-02  0.22498E+00  0.46222E+00  0.28889E+00  0.24889E+00   104   260   896
   3125  0.11500E+01  0.35642E-03  0.27739E+07  0.22484E+04  0.32555E+04  0.00000E+00  0.38831E+05  0.13435E+02  0.13027E+02  0.00000E+00 -0.34536E-05  0.12746E+01  0.33314E+05  0.19041E+01  0.22168E-02  0.22238E+00  0.46222E+00  0.28667E+00  0.25111E+00   104   258   904
